d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_thresh1_imv_surv,d_thresh1_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival_ageHR
29988.22085,23551.51454,2705.920896,23475.76614,0.1964714,0.231605109,0.815725557,0.643609292,0.873853879,2.236342228,-0.525584511,-0.37520323,-0.068887252,-0.145412281,1.651402614,-0.359529473,-0.101045843,-0.031150322,0.005997203,-0.272487838,2.129905338,-0.361641329,-0.045582918,-0.074275135,0.096762078,-0.195182424,0.033542892,0.130137475,0.325030156,0.444096575,0.574281053,4990.736233,4266.690962,3876.243969,5224.983439,3901.589157,3393.809351,2832.014054,3269.042629,3307.958792,3278.610924,1964.27884,1410.199513,1346.799961,2244.154274,1218.164346,43412.74175,17515.95262,6127.751248,8968.657289,13866.87751,0.144161206,0.21405198,0.189814613,0.149047077,1.347467329,0.487739233,19.13359814,1.350864574
30039.88777,32916.32297,4718.000234,32898.68212,0.162455303,0.21975588,0.887741984,0.792803135,0.966244229,2.365591769,-0.520292641,-0.170457195,-0.082751897,-0.080954893,1.723363776,-0.378913213,-0.311048535,-0.227958785,0.039114346,-0.208584585,1.929744884,-0.283271865,-0.271172166,-0.053057516,0.044234368,-0.264213335,0.012324714,0.149802751,0.212782718,0.3890624,0.522035641,5926.880605,3527.242705,3403.356089,4886.419663,4425.154204,5237.82576,3216.615591,2955.433424,2202.898547,2856.427957,2868.554439,1613.481284,1783.924188,1612.355829,1393.234364,25810.32286,15882.31425,4747.698073,12956.41667,1124.386343,0.346355614,0.09925494,0.270129423,0.042380455,1.577583139,0.392807078,21.96115968,1.187193279
29972.33976,33999.89909,3541.640131,33981.50555,0.205354258,0.598405805,0.655879691,0.774740168,0.865239448,2.33197465,-0.479745058,-0.207280984,9.50864e-4,0.104749774,1.433656418,-0.413793158,-0.1461779,-0.026769157,0.051947621,-0.215018345,2.264774557,-0.45678034,-0.138474884,-0.032151754,0.029503376,-0.267322684,0.03754281,0.075453326,0.285224819,0.370917786,0.542548927,5583.992219,3297.11906,4258.715937,5145.588327,5001.290448,3365.787926,2080.975182,3109.482181,2720.40524,4035.339707,3327.147797,2283.738806,2864.474533,1847.922425,1207.278614,31033.69089,13359.94862,10796.92407,7595.70342,12598.09236,0.074759919,0.072060661,0.288813097,0.354256459,1.113237944,0.461057534,16.01623942,1.505087412
30019.67779,18396.48048,2772.292321,18335.94275,0.16905119,0.489595209,0.700838536,0.857972853,0.84223189,2.256660793,-0.371726937,-0.159029646,-0.042023722,-0.040945316,1.740012634,-0.461313001,-0.181125523,-0.101903486,-2.53758e-5,-0.070328643,2.033874871,-0.290547655,-0.19373809,0.004963807,0.001190023,-0.196264241,0.049767625,0.195112357,0.159759597,0.408986451,0.535958808,7064.6428,5827.112317,3836.502358,4959.469099,4842.530124,3351.003783,2733.470613,1881.217181,3011.545449,2482.570611,1796.672456,1557.00052,2440.704988,1057.282278,1483.875437,22322.05474,17990.2537,7467.601299,9325.644773,5120.349099,0.133015973,0.122574525,0.316614443,0.318900033,2.024828162,0.414349102,16.39108246,1.475722674
29994.79979,24759.73757,4249.291769,24774.86485,0.201144775,0.272718257,0.882576127,0.550119068,0.887244876,2.188133461,-0.426400355,-0.193080526,-0.044580523,-0.027301022,1.729660429,-0.375993266,-0.154457995,-0.160530973,0.088380285,-0.1355591,2.192102315,-0.461680609,-0.03735986,0.004321159,0.151151237,-0.264120462,0.018329477,0.123091681,0.241127496,0.451924714,0.632147109,5200.065226,4250.058689,4428.182526,4270.134966,4769.674292,3628.056599,1324.659071,2078.803249,2877.427278,2410.898156,2516.617428,2005.20284,1452.011287,1977.1969,1776.519062,31455.66926,14895.27636,10854.74658,6540.152226,5867.804853,0.234743123,0.103280099,0.303398888,0.152102388,1.574648398,0.469183941,16.9739786,1.278344685
29954.0966,31641.87709,2852.732755,31568.28075,0.176858958,0.42473151,0.871919207,0.836717459,0.842965756,2.324833454,-0.387398744,-0.275686656,-0.051322327,0.033915886,1.82959953,-0.350646313,-0.131406396,0.009661279,0.070252213,-0.154851595,2.141265373,-0.476081763,-0.161755036,-0.047475453,0.134879929,-0.265438287,0.024358429,0.118183606,0.234722984,0.405712317,0.642225754,6337.111059,6207.281149,4545.990561,3703.327555,3704.454617,5468.077141,3533.632937,1630.384166,2693.149763,2882.414169,2635.819169,2684.605145,2522.172177,1751.602895,1461.63143,25842.60357,4866.255105,9709.405844,23670.02491,4054.960916,0.337265276,0.447491727,0.058775758,0.307249247,1.70552458,0.390906186,16.62043596,1.419227923
30043.32812,32886.34365,3195.226431,32936.5829,0.249390277,0.204641734,0.802414186,0.895229872,0.750853639,2.035887952,-0.408209918,-0.360591319,-0.029695829,-0.145473525,1.935812275,-0.45043292,-0.268384671,-0.191638578,0.137487534,-0.082450035,1.98234841,-0.335701075,-0.27623127200000003,0.023717385,0.020585225,-0.122704739,0.055091085,0.194013322,0.257720458,0.333529616,0.511652567,7529.22038,5633.457764,4575.217265,5129.910596,4478.987054,3675.224424,2727.868937,2684.836982,3083.325956,2399.798568,2198.916694,1329.636811,2661.439509,1064.688962,1602.921188,24727.34605,13196.78719,12989.44331,7373.128232,14776.18143,0.10380158,0.152772275,0.230096956,0.116265647,1.66015755,0.488906767,22.48660306,1.2561795
30008.28362,20841.5843,4498.391729,20829.76563,0.099437972,0.390373612,0.934794243,0.866577419,0.843301403,2.196409596,-0.506758818,-0.347688532,-0.035797886,0.05367779,1.524940551,-0.30546934,-0.081142631,-0.115652663,0.011387216,-0.154587418,2.237375455,-0.341031164,-0.219254551,-0.039429572,0.023575653,-0.352049142,0.020682887,0.160954528,0.312897027,0.338142528,0.625449937,5514.7815199999995,4839.011026,3413.596315,3884.411044,3163.065259,3037.219108,3086.18011,2259.954826,2437.522493,2226.101426,1998.771758,1978.364771,1944.299601,3034.147325,1964.487976,43342.00886,10650.78228,10263.61389,8974.052442,7044.438473,0.247220292,0.242276263,0.25301484,0.486639833,1.615659864,0.433103813,15.36063935,2.322816854
30008.06442,35139.89879,3823.566826,35281.26402,0.187625349,0.373497559,0.662689877,0.64640277,0.700326504,2.288551114,-0.405340759,-0.22991151,-0.073824802,0.002771072,2.053654844,-0.400953892,-0.108257959,0.149893557,0.086103434,0.020375015,2.320863654,-0.404973798,-0.173251589,0.057436216,0.109825371,-0.11108692,0.016024188,0.135084113,0.317931607,0.365190547,0.573389892,5323.957667,4748.582462,3922.83187,3384.340596,4289.521694,4629.879677,2791.954376,2997.095748,2499.200737,2155.984861,2282.067544,2146.268731,1196.977792,2193.308668,1966.248913,30765.99039,4342.530806,16738.22755,10915.28027,17354.6958,0.220228957,0.088686068,0.163297861,0.169732352,1.884492886,0.473568635,15.31164014,2.040830123
30015.06965,23233.52398,1936.174808,23223.22937,0.312694928,0.408077289,0.860777606,0.520830354,0.526997159,2.132657475,-0.569680448,-0.310645412,-0.139468057,-0.042464148,1.881959131,-0.389910626,0.105157487,-0.081810374,0.069273325,-0.174865733,2.079460211,-0.389075312,-0.074163842,0.074829043,0.07389144,-0.367346893,0.05948316,0.121823048,0.211216957,0.418928731,0.621491892,6313.871911,5149.38923,5664.448224,4614.726127,4592.708863,4735.436934,4590.350965,2155.71911,1931.76191,1830.455751,1520.118456,1310.826624,2426.958567,2413.213756,2054.795824,24445.0283,23468.40443,23368.42112,10229.3702,5895.36612,0.174354506,0.257978657,0.114084474,0.229689008,1.930810218,0.453015146,12.60802769,1.462050538
29962.16562,27014.03677,2543.751138,27055.43157,0.237755887,0.230608782,0.557021064,0.445168626,0.76219429,2.489164656,-0.407219888,-0.231071495,-0.138249091,-0.076389635,1.8598932,-0.36221616,-0.043835654,0.015684847,0.069448079,-0.202829766,2.068741745,-0.545898046,-0.250466689,-7.01209e-4,0.119467899,-0.315624718,0.018068481,0.166979231,0.236232007,0.423783396,0.567860287,5638.493576,4012.124541,4556.125619,3117.53043,4335.57279,4483.879648,2758.683121,2751.012084,2826.837532,2224.382669,1715.714731,1724.278667,1821.41831,1584.492805,1390.3307,30831.50232,15058.41348,3509.135715,7757.429355,5980.797243,0.228104542,0.054285361,0.306516432,0.408976778,1.901119651,0.436663125,21.84263107,1.288303338
29985.4118,29492.40091,2197.078392,29544.88761,0.097463621,0.363403945,0.903460916,0.786648823,0.552107928,2.156978183,-0.386388296,-0.231646631,-0.055150938,-0.057421836,1.681382724,-0.473427585,-0.133860628,-0.118320938,0.038353901,-0.203496818,2.158078163,-0.446630655,0.013232218,0.02120041,0.097700703,-0.139727641,0.042013999,0.147855768,0.287534677,0.426152301,0.5784101,4648.438766,3345.850828,4676.414452,3397.058342,5587.146087,4251.696122,4339.85687,3206.17137,1858.093612,1906.214315,2307.207211,1345.125199,1186.324953,1726.19028,1843.27753,17602.85826,7589.089218,6465.747402,7758.026395,11642.60984,0.261559474,0.300224463,0.21682917,0.140285751,1.527323415,0.474189624,14.13987886,1.539514972
30021.17647,28072.00246,2328.159363,28018.69923,0.325355083,0.291665168,0.769155594,0.53311583,0.857576657,2.460142539,-0.298414693,-0.224336476,-0.051915768,0.079012245,1.725353706,-0.407188523,-0.091678398,0.032631184,0.095769207,-0.111681351,2.29743374,-0.377714665,-0.097011262,-0.1426401,-0.001669706,-0.484245761,0.034710587,0.135959349,0.154723285,0.374768672,0.584413118,7154.201918,3617.567541,4934.895871,4097.657297,4367.655294,4385.40327,2604.444926,4319.229625,2549.309466,3467.796501,1584.0254,1825.953305,2157.566682,2270.6454,1475.452716,29785.41816,12174.77686,8082.447053,3944.378857,4134.395833,0.144448869,0.351871349,0.121139315,0.368616822,1.518157169,0.491669399,18.00879055,1.757344493
30025.49284,28864.35503,3923.817678,28904.49812,0.123725326,0.271602534,0.768599563,0.777575568,0.842912355,2.160490102,-0.45252974,-0.340608937,-0.064229691,-0.15721765,1.703320602,-0.54122852,-0.057463366,-0.041975895,0.120321837,-0.180341559,2.244254927,-0.371306847,-0.114051894,-0.041423686,-0.006323741,-0.279368945,0.041882887,0.071414934,0.174295799,0.416193454,0.587237966,7147.201099,4407.310529,3117.465938,3855.925597,3929.60959,3921.412133,1875.858827,2840.98984,2687.315664,3821.917887,1330.426563,1358.213875,1598.438953,1549.314597,1187.637583,30670.16716,12821.65733,9962.789911,5859.618033,6731.7287,0.36209072,0.237785253,0.316184089,0.246743305,1.463059697,0.461446703,26.72289755,1.106612595
30044.90571,26760.34995,3598.5681290000002,26796.98028,0.312030048,0.166340032,0.856688666,0.636117715,0.84178833,2.415124301,-0.5855022,-0.106538018,-0.05783223,-0.017898949,1.798260182,-0.427391107,-0.138469005,-0.033349519,0.026162889,-0.123161704,2.073811286,-0.353761,-0.0382873,-0.001772809,0.078480803,-0.321858754,0.016031197,0.120152738,0.325292144,0.376126858,0.651972066,6079.540291,5255.620907,3432.034446,3055.060934,3859.104145,5064.274524,3535.109898,2196.912723,2260.868225,2167.275893,2503.125694,2065.393018,2760.972549,1647.583103,1626.805666,30634.20733,17294.46938,9508.8802,7101.513037,5440.284043,0.088844542,0.104939057,0.185294148,0.208431701,1.986258604,0.474688925,20.16869949,0.93349534
29960.83121,25144.28109,2245.39199,25040.99689,0.278544724,0.230112694,0.823453058,0.847634001,0.460845694,2.41920819,-0.441146133,-0.231059282,-0.046342974,0.05701942,1.901982985,-0.416306831,-0.203903152,-0.127123203,7.64162e-4,-0.091497625,2.114960766,-0.329166053,-0.10738056,-0.026325565,0.164041966,-0.174106618,0.033288859,0.189368116,0.283637256,0.335349367,0.597360487,5801.435893,5289.771464,4318.922861,5486.944417,3425.606518,3965.76218,2513.879648,2180.99408,2746.034072,2127.390553,2522.311269,1685.735327,2489.285711,1756.971046,1717.326837,37225.3523,12960.63585,7467.460531,6201.403105,8082.74192,0.177673691,0.14088987,0.292088145,0.317203862,1.441624496,0.476742966,9.94576374,1.067089285
29977.7086,27726.27452,1199.236695,27738.15716,0.267085668,0.37216159,0.612803269,0.752710884,0.780536132,2.281617176,-0.44981791,-0.211104185,-0.047476788,-0.07831008,1.791812971,-0.391728085,-0.261529107,-0.107328766,0.075907331,-0.27338228,1.958488906,-0.446965647,-0.177478912,0.037767279,0.142242949,-0.143107598,0.032945388,0.203340222,0.301231762,0.409716731,0.523661333,6799.926954,5636.45563,2998.578743,3908.11667,3658.958235,3043.984728,3355.364395,2665.221427,1453.491754,2620.51798,2954.553618,1892.515784,1443.657908,1419.845925,2879.453005,28318.87132,13328.44731,14595.72145,7350.224091,8306.656046,0.139903563,0.302597317,0.177353538,0.127889922,1.443944671,0.464156745,21.22427686,1.598866578
29984.28621,34527.13019,3822.292693,34565.53274,0.273823748,0.303044161,0.734513532,0.70662076,0.818298874,2.38183432,-0.501803103,-0.103006502,0.014653068,-0.04674729,1.633924491,-0.443072925,-0.109444904,0.07727841,0.025990172,-0.209322856,1.890844624,-0.49037811,0.009943762,0.065302952,-0.012182239,-0.264957264,0.005767411,0.148782111,0.300171338,0.422395185,0.65813992,7137.90793,5510.777359,4131.644685,5223.621678,4066.233457,4709.610734,1461.3478,2447.338587,2971.66694,1955.198826,3140.963108,2317.076816,1599.989646,1131.047872,2117.907318,34107.07523,11357.99148,1557.500641,6020.634779,4761.763706,0.083322013,0.479057142,0.166993194,0.241185674,1.869849304,0.479786698,21.77787942,1.210194974
29963.00769,29383.64741,4146.385891,29375.50899,0.248481968,0.627702513,0.872665672,0.619144731,0.747589753,2.277822074,-0.49749430100000003,-0.193256947,-0.051333266,-0.09879269,1.696293742,-0.430690099,-0.126188178,0.065679335,0.089576352,-0.110803002,2.14428877,-0.46483661,-0.153062189,-0.039505307,-0.020284632,-0.162942314,0.020050828,0.086302924,0.257330748,0.482186308,0.54214262,5915.740532,3740.357786,3692.45278,4267.960524,4054.612445,3266.606865,2265.500892,3195.393885,2186.197881,2209.916813,1918.953759,2154.817157,1654.88437,2159.406457,1689.598199,38267.11281,16585.9512,19090.08944,12251.67254,8633.776831,0.240696015,0.122915724,0.367485335,0.111846004,1.905988771,0.530562731,14.17381345,0.99859561
30011.48536,30181.67667,3842.971448,30014.21512,0.349452431,0.288389804,0.898874555,0.874117093,0.881494642,2.355613741,-0.507623209,-0.198306965,-0.026986183,-0.129431063,1.90812746,-0.541676699,-0.150220305,0.036146572,0.073778393,0.02311767,2.461963309,-0.502937765,-0.295641725,-0.023569928,-8.4846e-4,-0.300940644,0.045343968,0.19122255,0.213129103,0.389534454,0.648203648,7844.189356,5196.176805,4796.689814,2960.506145,5447.032069,4458.632065,2412.195067,2521.679695,3706.794921,1609.330273,1873.89776,2111.077423,1962.434642,1149.196858,1031.24423,23766.75514,8523.834742,4536.890708,15709.93136,4243.90846,0.144104185,0.078115103,0.320662232,0.214897899,1.706304622,0.453724539,14.44996106,0.822455538
29974.56859,25478.37206,3388.561252,25478.02714,0.205409805,0.16845891,0.819884631,0.76503534,0.76539052,2.281665157,-0.423962515,-0.288770706,-0.085681306,-0.015677227,1.630237109,-0.444791515,-0.155820029,-0.165458127,0.079936842,-0.088395879,1.979565203,-0.325266732,-0.19856274,0.009970838,0.012168967,-0.2605736,0.011485596,0.159489388,0.251694745,0.475657182,0.541110725,5763.877531,5018.33878,4034.896315,3438.897147,4111.101457,4382.128375,2671.88089,2520.569226,2296.798704,2615.434416,2863.304958,1671.786938,2438.992252,1237.130751,1415.911225,19479.86162,14779.8538,10995.37806,4817.647902,5070.931914,0.267761977,0.199343971,0.366080006,0.320305873,1.878881369,0.444481471,14.52375858,1.394202484
29983.25645,31136.8512,4673.95606,31186.24827,0.247432546,0.337752983,0.750918139,0.70578875,0.845296538,2.108740034,-0.437111164,-0.174927408,-0.053032682,-0.023704014,1.77410644,-0.485054708,-0.142483639,-0.087486104,0.087686121,-0.175282127,2.233657922,-0.445988272,-0.224950525,-0.047135631,0.014074404,-0.225564381,0.070366127,0.225057499,0.263907909,0.397982288,0.546480163,6251.544584,4675.853737,3482.314993,4078.156514,3750.084669,3550.73141,2623.373847,4245.335528,3138.547381,2707.573963,2398.480109,1855.974965,1507.544381,1618.67852,1580.622562,35714.69891,12172.67548,7895.769288,5393.080448,5064.005013,0.357565562,0.424293101,0.126987473,0.089588473,1.823485941,0.413011402,22.114858129999998,1.464647217
30021.55358,30915.88576,3640.363398,30902.89668,0.10436285,0.206424827,0.684061308,0.85059954,0.881468739,2.363528941,-0.482243876,-0.347222803,-0.065218542,-0.116296715,1.857964655,-0.380524874,-0.087025417,-0.143462014,0.100345518,-0.037363214,2.295168944,-0.506371655,0.013630269,0.026144754,0.102363335,-0.213827857,0.03026421,0.105239541,0.272527763,0.442139055,0.58890552,4122.028861,2444.307862,4535.498515,4930.082495,3861.462865,3237.713574,4090.378155,2152.807812,2450.757545,3115.837224,2197.737296,2340.045479,1551.957943,1789.63803,1761.587361,23933.65082,8139.926991,9714.47236,6960.398366,4705.020133,0.131028219,0.192969298,0.239787163,0.097179823,1.588885506,0.383577258,13.55176606,1.528148949
30000.04096,29008.96299,3865.848139,29033.24863,0.214883234,0.535712947,0.779639031,0.835144503,0.748348236,2.20095523,-0.324708911,-0.189620584,-0.040907463,-0.183904795,1.836722978,-0.431354795,-0.107287094,-0.049017449,0.101224149,-0.210772853,2.113027594,-0.315951029,-0.157065229,-0.092134426,0.058794105,-0.353270777,0.014172265,0.104728438,0.280352387,0.42855463,0.553086277,7463.433029,4223.496531,3977.817187,3292.828163,3977.360407,5575.285658,3030.148633,2872.411435,2653.306506,2671.574062,2275.047395,1087.262705,1302.149552,1502.232832,2185.257773,27671.93949,6988.046679,14177.20818,10164.48318,9752.610685,0.302340169,0.131570562,0.06917758,0.097358792,1.885854142,0.44052193,14.91206256,2.044407459
30006.35736,22506.43526,3890.794474,22430.41252,0.192101648,0.549465485,0.636428409,0.758021258,0.670698466,2.255542396,-0.452965832,-0.255402179,-0.094884818,-0.043703903,1.481491603,-0.3816671,-0.139384566,-0.042510545,0.053576928,-0.168690027,2.031349072,-0.358636305,-0.271446613,-0.052815699,0.082343301,-0.155131737,0.009831093,0.131918376,0.217936018,0.455893682,0.618245683,4346.053879,4244.283026,3502.377865,3316.186431,3550.760873,4548.296594,4829.850154,3678.315681,1646.776575,3609.888037,2388.592732,1929.421221,1798.455136,1670.881489,1473.788848,31466.88505,15015.59354,12636.3264,4972.833593,10423.26481,0.108983491,0.069355567,0.120545373,0.088880201,2.148733319,0.514458178,16.28625106,2.528386927
29964.01921,29837.44548,4151.322389,29928.66866,0.293051261,0.441377567,0.939701639,0.907549513,0.677139834,2.041396807,-0.441256715,-0.206448285,-0.044446217,-0.091861296,1.655319515,-0.35077474,-0.056195148,0.070298435,0.066725154,-0.153151323,2.344078771,-0.447034394,-0.18167012,-0.096288527,0.022578232,-0.274601402,0.013888245,0.162348417,0.206375254,0.399259502,0.690081599,6157.155484,3698.594758,5004.03928,3089.278181,3735.778241,3485.344212,3178.840122,2793.69694,3008.187054,2293.210771,2806.796362,1903.214869,2205.007948,2255.457033,1835.709159,27723.27746,17599.46288,4821.040261,8282.708985,7358.342305,0.063768304,0.462046538,0.101226739,0.212407645,1.780958779,0.468806778,17.76295752,1.543290825
30030.70422,27577.86501,3568.716914,27552.88958,0.169298829,0.377739331,0.744790555,0.825728145,0.842203306,2.334929197,-0.415699035,-0.231743325,3.11246e-4,0.053074798,1.87121684,-0.382091317,-0.197843978,0.03617044,-0.051545601,-0.169035267,2.010156482,-0.628732187,-0.046222021,-0.017157211,0.048485873,-0.349249057,0.015195121,0.088466332,0.226638926,0.386391195,0.58926486,7225.300524,4229.748012,4282.958286,4461.450896,3661.974384,3982.566313,2244.243149,2030.316487,2885.6718,2818.801349,2857.141638,1577.256717,1082.100558,1416.699549,1407.810204,26396.15594,4239.911155,4975.377616,5331.318209,6374.188732,0.110110711,0.22377677,0.377340529,0.421604767,1.791044826,0.402260813,16.89843672,1.692317455
29983.29902,29080.79298,3477.044941,29090.12209,0.237018924,0.208013035,0.867203712,0.739871327,0.662784257,2.266992942,-0.502294974,-0.264171895,-0.105386396,-0.18106761,1.793731662,-0.297999948,-0.156418756,-0.136473708,0.064868581,-0.126442206,2.259666614,-0.378482124,-0.013018375,0.031780229,0.086639776,-0.301467691,0.020617425,0.112274051,0.207444947,0.394356639,0.639443357,5223.508697,4940.990324,3933.267059,4933.700154,4194.007387,3223.041426,2829.143722,2543.516202,3032.266568,1370.633303,1777.930194,1211.705685,1917.658551,2101.803332,1413.572399,34160.21751,18183.59568,5472.726008,5201.071351,5206.91906,0.168388087,0.204869961,0.189342313,0.317125873,1.8098248750000001,0.453362312,9.23726877,0.980491153
29987.19389,41279.56445,3615.792698,41208.52132,0.238671012,0.206660408,0.813514243,0.657482746,0.819973981,2.392779408,-0.557692609,-0.36758375,-0.05696913,-0.039277952,1.646499455,-0.271797222,-0.175091019,0.110326335,4.76194e-4,-0.129252006,2.179321715,-0.37950832,-7.79823e-4,-0.085736519,0.069757401,-0.13779821,0.03286668,0.141562151,0.309892872,0.399354784,0.634071184,4174.620732,4678.586264,5247.590955,5096.396216,4872.879099,4370.782651,1185.642178,1889.821071,3353.799408,2108.988971,3267.918003,1516.204607,1789.854184,1625.230584,1232.965291,33215.90407,10975.23822,6343.154301,16314.56399,13309.07593,0.05206926,0.240970458,0.22328987,0.107877605,1.980533383,0.509079085,13.87395143,2.056007812
30014.99478,28886.89532,4044.723011,28996.12171,0.289849521,0.30008384,0.663319258,0.771035939,0.569078052,2.377947496,-0.400174974,-0.314167638,-0.121265817,0.006272807,1.391535427,-0.418058361,-0.100685355,-0.112653111,0.068509814,-0.112230809,2.161515391,-0.427582144,-0.131407471,0.067564934,0.068902363,-0.323430902,0.01161062,0.112728164,0.25436546,0.411395584,0.610634688,8307.055881,4639.282089,3813.971197,4726.651753,3618.187877,5422.961734,2786.936331,3181.279204,2644.534699,1761.384094,2474.651249,1277.651043,1001.149394,1536.545926,1323.280031,26946.22057,6206.058854,4237.229908,11242.7958,12392.64158,0.201762968,0.160183859,0.149446777,0.359661538,1.628638593,0.431866558,19.58845361,1.056346281
30017.72554,25390.18511,738.6579971,25247.72483,0.242646614,0.547113925,0.8216894,0.831699455,0.709863668,2.054968256,-0.408725485,-0.283704853,-0.041353162,-0.051355157,1.548381295,-0.336537128,-0.103992576,0.033811633,0.032668819,-0.111833268,1.808718989,-0.34291177,-0.258660535,-0.007887874,0.031900979,-0.228300174,0.020278635,0.111735817,0.203591203,0.403499695,0.610977861,4452.194955,3752.280447,4745.063134,4058.447176,3352.027937,4567.113214,1993.020005,1069.190456,4432.845062,1548.927293,2236.482781,3042.661758,1392.561067,1130.359726,1306.245501,26461.79764,18106.2412,1868.107939,8220.706483,8261.42293,0.286344143,0.427825232,0.329001914,0.092849336,1.649114907,0.441659898,18.13416194,1.199304826
30006.36964,30821.91966,807.6524354,30826.04814,0.117903648,0.213284927,0.840314864,0.63368028,0.651192829,2.300162614,-0.392321128,-0.324926265,-0.059518563,0.006880842,1.992631935,-0.454032243,-0.07698773,-0.011669458,0.052015984,-0.268016828,1.981576464,-0.328190523,-0.196794258,-0.009645156,0.14900486,-0.12033189,0.025822043,0.177630851,0.277135306,0.451578091,0.637368837,4770.416278,4963.653706,5075.420138,3412.24845,3595.879507,3829.207648,1654.144067,2043.745081,2268.405177,2878.102355,2064.994153,2503.906015,1320.866455,1796.741473,1710.684848,24124.03378,12428.82352,5120.591635,6622.734413,8252.971391,0.148785878,0.097312143,0.071926734,0.125982395,1.360537461,0.469292061,14.67347451,1.422503326
29978.86983,33194.34968,3678.077017,33298.33534,0.203084203,0.242777008,0.777105361,0.703823123,0.883404224,2.223604703,-0.501439741,-0.212511615,-0.029558806,-0.078071921,1.831550698,-0.487762489,-0.187461208,-0.121814935,0.049781703,-0.216284243,1.996324382,-0.39674699,-0.163177566,0.012163727,0.130612206,-0.38073619399999997,0.008529607,0.120958853,0.212759379,0.504950448,0.548214448,7600.26788,4901.378528,4128.068621,2926.291286,3057.09103,4381.916236,2381.871842,2536.738311,2149.660445,3979.456629,2836.530157,2208.550053,1979.560731,1463.941254,1083.770658,21684.59126,15998.10442,3368.642271,4807.727565,9946.682536,0.405245806,0.144177733,0.208205409,0.123827379,1.981899223,0.49860559,13.01551949,1.359466153
30020.88247,19875.03785,6085.100413,19951.55387,0.218201221,0.274772943,0.691286199,0.790507656,0.782533934,2.330451319,-0.362548164,-0.152666663,-0.112292327,0.009137233,1.556633218,-0.405600143,-0.266163577,-0.087526889,0.054613728,-0.1230333,1.9890125,-0.182675792,-0.160438755,0.015171032,0.131572937,-0.38984949,0.024114479,0.117273048,0.182304007,0.402264388,0.650795115,5321.552797,4533.718136,4166.372882,5305.582183,4596.007198,3241.137629,3384.931026,1549.823359,2985.780278,1936.36723,1698.731812,2735.174499,1339.711401,1390.259289,1599.979794,22107.6243,10627.60697,2646.331461,5651.277563,7333.511274,0.112960884,0.429908075,0.126053666,0.163370179,1.453733893,0.415380279,17.80074475,0.612774761
30019.42253,34071.89013,3458.954584,34128.72371,0.181290817,0.294660555,0.835515206,0.877096692,0.920546094,2.198445065,-0.411509064,-0.368120777,-0.06554222,-0.136584394,1.711758355,-0.370440458,-0.106458236,0.014984051,0.052809535,-0.218894107,1.998917179,-0.466939708,0.004378669,-0.015877088,0.102154783,-0.276078016,0.028365229,0.098482477,0.244202596,0.352739199,0.620088601,6332.289488,3906.90519,4101.001867,4508.478816,4326.489203,4187.92371,2773.233598,2013.749305,3190.823712,1412.207303,2612.878004,2009.775644,1773.568764,1471.601471,1445.28981,29340.38244,18982.07808,1992.728394,5508.741066,5428.473717,0.254715243,0.223825029,0.093597403,0.405211836,1.48153932,0.492336836,14.05643062,1.29799115
29991.77995,35602.97676,5140.957401,35573.63333,0.264884275,0.414984346,0.650191113,0.844177221,0.571107796,2.293259974,-0.479442105,-0.267312677,-0.012498991,-0.067159443,1.630808479,-0.589093878,-0.175277631,0.072768481,0.066339473,-0.205467032,2.419363835,-0.548880906,-0.048289728,0.07790461,0.05876051,-0.252695618,0.058924505,0.237038268,0.375599992,0.360895049,0.599059932,3700.208449,5402.961843,4174.398586,3099.10604,3821.805018,5223.31257,4089.323377,2967.515605,2059.309477,3268.11336,1786.529445,2658.452571,1477.221437,1400.052226,1572.363314,21832.15331,21351.57692,7094.379159,8597.655685,2221.746193,0.143181759,0.300508125,0.401898345,0.340027564,1.670676769,0.445107577,15.67698488,1.080088569
